session_name,model_name,shot_strategy,planning,time_diff_seconds
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,33
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,11
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,10
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,11
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,11
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,38
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,9
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,14
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,8
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,34
Session-2025-07-09-12-45-34,claude-sonnet-4-20250514,fewshot,1,9
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,24
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,21
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,18
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,8
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,21
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,15
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,17
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,6
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,33
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,23
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,11
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,14
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,16
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,43
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,16
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,15
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,8
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,13
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,9
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,27
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,9
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,6
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,19
Session-2025-07-09-12-58-29,gpt-4.1-mini,fewshot,1,17
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,44
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,26
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,25
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,13
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,22
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,21
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,32
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,28
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,31
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,22
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,80
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,17
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,34
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,13
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,18
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,16
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,25
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,23
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,13
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,34
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,18
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,15
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,26
Session-2025-07-09-13-09-29,gemini-2.5-flash,fewshot,1,30
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,34
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,10
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,21
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,21
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,30
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,28
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,14
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,23
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,28
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,20
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,25
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,33
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,3
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,27
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,11
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,16
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,26
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,16
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,10
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,16
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,20
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,28
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,22
Session-2025-07-11-09-53-01,gemini-2.5-flash,oneshot,0,41
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,10
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,5
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,17
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,10
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,10
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,6
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,7
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,12
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,10
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,21
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,8
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,9
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,1
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,5
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,3
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,9
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,25
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,15
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,4
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,22
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,2
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,11
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,14
Session-2025-07-11-10-02-31,gpt-4.1-mini,oneshot,0,24
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,7
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,6
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,9
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,6
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,9
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,8
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,11
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,10
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,7
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,8
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,10
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,7
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,2
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,6
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,10
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,6
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,11
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,10
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,5
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,9
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,7
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,9
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,6
Session-2025-07-11-10-08-48,claude-sonnet-4-20250514,oneshot,0,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,7
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,6
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,10
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,12
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,12
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,10
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,11
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,10
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,5
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,8
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,7
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,10
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,15
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,11
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,7
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,11
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,7
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,8
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-14-27,claude-sonnet-4-20250514,oneshot,1,9
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,10
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,12
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,15
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,7
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,11
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,10
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,15
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,8
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,13
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,15
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,10
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,14
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,5
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,6
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,22
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,8
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,39
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,12
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,18
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,21
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,10
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,9
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,11
Session-2025-07-11-10-23-48,gpt-4.1-mini,oneshot,1,7
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,43
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,13
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,16
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,27
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,40
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,16
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,28
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,12
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,17
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,13
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,18
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,23
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,2
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,21
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,10
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,22
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,30
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,20
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,7
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,22
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,26
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,30
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,23
Session-2025-07-11-10-32-06,gemini-2.5-flash,oneshot,1,22
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,34
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,14
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,30
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,18
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,42
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,20
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,36
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,16
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,19
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,25
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,34
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,24
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,4
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,23
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,10
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,29
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,24
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,21
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,18
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,22
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,17
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,32
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,20
Session-2025-07-11-10-51-51,gemini-2.5-flash,fewshot,0,19
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,7
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,4
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,5
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,5
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,12
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,10
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,6
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,11
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,8
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,4
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,9
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,6
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,1
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,8
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,9
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,9
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,15
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,13
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,16
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,11
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,2
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,10
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,5
Session-2025-07-11-11-01-24,gpt-4.1-mini,fewshot,0,11
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,11
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,5
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,10
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,8
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,9
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,12
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,12
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,10
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,9
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,10
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,8
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,27
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,2
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,27
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,7
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,9
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,30
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,9
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,12
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,14
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,7
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,15
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,12
Session-2025-07-11-11-05-56,claude-sonnet-4-20250514,fewshot,0,28
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,9
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,8
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,15
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,23
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,15
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,15
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,17
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,11
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,9
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,4
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,8
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,7
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,37
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,16
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,15
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,6
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,25
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,12
Session-2025-07-11-11-14-02,claude-sonnet-4-20250514,fewshot,1,11
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,11
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,7
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,16
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,8
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,9
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,19
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,14
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,11
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,10
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,26
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,18
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,17
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,5
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,12
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,16
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,23
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,26
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,12
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,13
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,18
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,10
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,11
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,11
Session-2025-07-11-11-22-41,gpt-4.1-mini,fewshot,1,6
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,39
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,9
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,20
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,17
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,42
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,42
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,34
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,18
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,21
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,20
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,33
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,32
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,2
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,17
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,14
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,26
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,28
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,16
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,13
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,32
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,16
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,25
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,23
Session-2025-07-11-11-29-19,gemini-2.5-flash,fewshot,1,33
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,29
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,9
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,40
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,18
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,24
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,13
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,31
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,15
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,19
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,16
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,45
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,20
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,3
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,35
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,13
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,13
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,29
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,17
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,8
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,23
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,15
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,25
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,36
Session-2025-07-11-11-41-17,gemini-2.5-flash,zeroshot,0,18
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,9
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,4
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,7
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,5
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,8
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,10
